,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,month,day_of_week,hour_of_day,trip_duration,calculated_total_amount
225,5.1,1,0,1,32.5,0.0,0.5,6.65,0.0,0.3,39.95,114,236,4,1,13,2194,41.366241879354014
226,11.95,1,0,2,38.5,1.0,0.5,0.0,0.0,0.3,40.3,138,132,5,0,16,1303,39.35447182887607
227,6.27,1,0,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,263,144,12,2,9,118,39.21784440192655
228,10.6,1,0,1,30.0,0.5,0.5,6.25,0.0,0.3,37.55,138,33,2,0,22,1790,41.612936866820974
229,9.1,1,0,1,32.5,0.0,0.5,7.8,5.76,0.3,46.86,138,68,10,2,10,2698,41.557423490300195
230,3.1,1,0,1,32.5,0.0,0.5,6.66,0.0,0.3,39.96,170,140,11,3,12,2214,41.312686165974796
231,3.83,1,0,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,246,237,3,1,12,2283,41.27012440207342
232,7.7,1,0,1,28.5,0.5,0.5,8.9,0.0,0.3,38.7,13,112,3,1,22,1655,41.831056281616405
233,9.2,1,0,1,30.0,0.0,0.5,10.95,5.76,0.3,47.51,238,138,4,3,7,1621,41.59755690335197
234,11.3,1,0,1,39.0,0.5,0.5,10.7,2.64,0.3,53.64,246,220,5,0,23,1377,41.46456145471843
235,9.49,1,0,1,36.0,0.0,0.5,9.2,0.0,0.3,46.0,25,143,3,1,9,1517,41.719443933033176
236,12.6,1,0,1,44.5,1.0,0.5,4.0,5.76,0.3,56.06,138,79,10,3,18,1434,41.42920364399866
237,10.6,1,0,1,32.0,0.0,0.5,6.0,5.76,0.3,44.56,162,138,5,4,13,1539,41.53186422578356
238,11.37,1,0,1,31.0,0.0,0.5,6.36,0.0,0.3,38.16,132,83,3,6,9,1875,41.84976801074826
239,17.2,1,0,1,48.0,1.0,0.5,9.95,0.0,0.3,59.75,264,264,4,1,20,2509,41.723035322848304
240,6.5,1,0,1,30.0,1.0,0.5,4.0,0.0,0.3,35.8,231,236,12,3,16,1915,41.534495985036386
241,0.39,1,0,1,3.0,0.5,0.5,0.86,0.0,0.3,5.16,107,170,9,0,2,3500,41.77342440390676
242,9.06,1,0,1,39.0,0.0,0.5,9.11,5.76,0.3,54.67,138,164,10,4,9,1759,41.52172826814313
243,15.1,1,0,1,44.0,0.5,0.5,10.21,5.76,0.3,61.27,234,11,4,1,20,2338,41.49138210734352
244,12.5,1,0,1,36.0,1.0,0.5,8.7,5.76,0.3,52.26,138,233,6,0,19,2903,41.74413836181158
245,4.74,1,0,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,90,256,11,2,22,1550,41.69958133385501
246,9.69,1,0,1,31.5,0.0,0.5,9.52,5.76,0.3,47.58,162,138,6,2,15,2455,41.59660677981212
247,9.44,1,0,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,138,162,1,2,14,1976,41.529259918395525
248,20.63,3,0,1,76.5,0.0,0.0,19.16,19.0,0.3,114.96,50,1,3,0,8,1833,41.814324670466505
249,8.75,1,0,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36,138,140,3,0,21,2528,41.62275408877009
250,6.37,1,0,1,25.5,0.5,0.5,6.7,0.0,0.3,33.5,239,179,3,5,23,3075,41.61546223927464
251,9.44,1,0,1,27.0,0.0,0.5,5.56,0.0,0.3,33.36,148,138,6,5,10,2073,41.79561601922027
252,4.9,1,0,1,21.5,0.5,0.5,3.42,0.0,0.3,26.22,264,264,6,5,23,2395,41.49403259084697
253,7.1,1,0,1,24.0,0.0,0.5,2.48,0.0,0.3,27.28,231,162,1,4,9,1224,41.404218000101565
254,8.5,1,0,1,24.5,0.5,0.5,7.2,0.0,0.3,33.0,138,97,2,2,23,1563,41.74678503319817
255,10.9,1,0,1,34.5,1.0,0.5,8.4,5.76,0.3,50.46,138,100,2,2,18,3147,41.69484832686655
256,7.71,1,0,1,23.5,0.5,0.5,7.44,0.0,0.3,32.24,162,33,11,1,20,1853,41.77429651841746
257,6.3,1,0,1,23.0,0.0,0.5,4.75,0.0,0.3,28.55,163,88,4,0,13,2419,41.460197011634385
258,14.7,1,0,1,45.0,0.0,0.5,10.3,5.76,0.3,61.86,138,87,9,3,11,1037,41.6424265927124
259,10.97,1,0,1,33.0,1.0,0.5,12.17,5.76,0.3,52.73,234,138,2,1,17,1775,41.71107479935228
260,5.3,1,0,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16,43,148,6,6,9,1994,41.80998138133802
261,7.62,1,0,1,26.0,0.0,0.5,5.36,0.0,0.3,32.16,13,163,2,1,12,3827,41.750881496977414
262,9.4,1,0,1,27.0,0.5,0.5,7.08,0.0,0.3,35.38,145,116,3,6,22,3723,41.926864185591896
263,0.18,1,0,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,107,107,4,1,20,2244,39.572374876723245
264,9.48,1,0,1,32.5,1.0,0.5,8.01,5.76,0.3,48.07,138,234,7,4,17,2032,41.777081464045395
265,7.17,1,0,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36,234,40,7,5,12,2395,41.58747886334556
266,11.35,1,0,1,33.0,0.5,0.5,6.86,0.0,0.3,41.16,48,95,2,1,2,1912,41.870531179690204
267,9.1,1,0,1,29.5,0.0,0.5,7.94,5.76,0.3,44.0,138,164,9,1,15,2195,41.5750093761859
268,15.7,1,0,1,44.0,0.5,0.5,9.0,0.0,0.3,54.3,132,145,6,0,21,3216,41.768711436090584
269,0.03,1,0,1,2.5,0.0,0.5,0.0,0.0,0.3,3.3,231,231,12,4,15,1084,41.54298682107124
270,7.7,1,0,1,24.5,0.5,0.5,2.5,0.0,0.3,28.3,13,263,9,4,23,2911,41.87861173148222
271,8.5,1,0,1,25.0,0.0,0.5,5.15,0.0,0.3,30.95,138,170,8,6,13,1398,41.82214568604321
272,2.85,1,0,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36,186,229,11,1,11,2181,41.39843550005607
273,0.16,1,0,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,186,164,8,2,20,2412,39.55603222304747
274,12.5,1,0,1,39.0,0.5,0.5,10.05,0.0,0.3,50.35,132,189,10,5,0,2230,42.063664287251804
275,0.27,1,0,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,48,48,3,2,10,1807,39.62243503509656
276,10.58,1,0,1,30.5,1.0,0.5,6.46,0.0,0.3,38.76,138,33,9,1,18,1393,41.81024809631115
277,6.2,1,0,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,262,211,7,5,20,14,39.371760150217014
278,0.2,5,0,2,59.0,0.0,0.0,0.0,0.0,0.3,59.3,164,164,11,3,20,1431,37.700627712447954
279,9.5,1,0,1,34.5,1.0,0.5,4.0,0.0,0.3,40.3,138,148,6,1,16,2275,41.57038260985783
280,11.37,1,0,1,33.0,0.0,0.5,9.89,5.76,0.3,49.45,230,138,4,3,7,1571,41.60555350121099
281,9.7,1,0,2,32.0,0.0,0.5,0.0,5.76,0.3,38.56,138,234,2,5,19,1387,39.24216533338041
282,6.25,1,0,1,32.0,0.5,0.5,6.66,0.0,0.3,39.96,246,41,10,6,0,1526,41.592343604288246
283,10.98,1,0,1,32.0,0.5,0.5,7.81,5.76,0.3,46.87,138,162,6,0,21,1901,41.592313130153244
284,5.62,1,0,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,238,79,8,4,20,2289,41.54628841359694
285,3.55,1,0,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36,140,68,11,2,8,1759,41.46619051433941
286,6.31,1,0,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16,142,261,11,2,7,3913,41.71964328442846
287,9.1,1,0,1,26.0,0.5,0.5,8.25,5.76,0.3,41.31,138,234,2,6,23,2389,41.83924966373023
288,9.5,1,0,1,28.0,1.0,0.5,8.89,5.76,0.3,44.45,162,138,6,4,16,1145,41.849062829562214
289,11.3,1,0,1,34.0,0.0,0.5,8.1,5.76,0.3,48.66,163,138,2,0,11,2640,41.472635752273334
290,7.01,1,0,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,263,87,6,6,20,1733,41.640876575749175
291,8.63,1,0,1,25.5,0.0,0.5,6.0,5.76,0.3,38.06,237,138,4,6,13,1941,41.55272831256454
292,8.88,1,0,1,31.5,0.0,0.5,7.61,5.76,0.3,45.67,138,263,3,1,14,2124,41.459580392012526
293,11.3,1,0,1,42.5,0.0,0.5,8.65,0.0,0.3,51.95,138,211,4,5,17,2483,41.62854921333094
294,4.57,1,0,1,23.5,1.0,0.5,5.06,0.0,0.3,30.36,137,74,9,4,16,1499,41.72455898203625
295,5.27,1,0,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,234,181,5,5,20,2150,41.55256462266075
296,7.32,1,0,1,30.0,0.0,0.5,7.7,0.0,0.3,38.5,138,112,3,1,15,2047,41.512340041098184
297,13.0,1,0,1,41.0,0.0,0.5,6.5,0.0,0.3,48.3,87,138,11,6,17,1742,41.81135047722432
298,0.08,5,0,1,85.0,0.0,0.0,0.05,0.0,0.3,85.35,264,264,11,4,6,1111,39.04526579019013
299,10.8,1,0,1,31.0,0.5,0.5,10.48,2.64,0.3,45.42,48,200,12,5,22,2883,42.17375208337877
300,11.17,1,0,1,39.0,1.0,0.5,9.31,5.76,0.3,55.87,138,162,10,2,16,3160,41.7422096304049
301,6.7,1,0,2,24.5,0.0,0.5,0.0,5.76,0.3,31.06,148,40,1,5,16,3281,39.26183633928326
302,7.4,1,0,1,23.5,0.5,0.5,0.0,0.0,0.3,24.8,63,39,1,5,20,1137,41.595798644803565
303,6.67,1,0,1,28.5,0.5,0.5,5.96,0.0,0.3,35.76,186,62,8,3,21,1717,41.53640269629064
304,9.99,1,0,1,31.0,0.5,0.5,8.08,0.0,0.3,40.38,97,263,3,1,21,2023,41.7872562138299
305,22.03,1,0,2,67.0,0.0,0.5,0.0,5.76,0.3,73.56,132,94,7,5,17,1461,39.090951553995765
306,9.91,1,0,1,37.5,1.0,0.5,0.0,5.76,0.3,45.06,161,181,7,0,18,1812,41.14909758049089
307,4.73,1,0,1,22.5,0.5,0.5,5.95,0.0,0.3,29.75,148,48,4,2,22,3528,41.588154593668
308,8.94,1,0,1,34.5,1.0,0.5,4.0,0.0,0.3,40.3,138,48,8,3,18,2807,41.61420851233413
309,8.91,1,0,1,25.5,1.0,0.5,4.8,5.76,0.3,37.86,138,140,4,4,17,1909,41.73065059596576
310,9.0,1,0,1,27.0,0.5,0.5,8.5,5.76,0.3,42.56,138,90,10,1,23,3530,41.728476107859024
311,11.7,1,0,1,38.0,0.0,0.5,8.91,5.76,0.3,53.47,138,170,2,1,8,2588,41.51761372366198
312,7.2,1,0,1,24.0,1.0,0.5,5.16,0.0,0.3,30.96,140,13,8,3,18,2321,41.80688105414352
313,9.0,1,0,1,28.5,0.5,0.5,2.5,0.0,0.3,32.3,263,231,6,1,22,2235,41.361229872194045
314,6.85,1,0,1,24.0,0.0,0.5,6.2,0.0,0.3,31.0,13,162,3,5,14,4430,41.947598860906886
315,11.28,1,0,1,34.0,0.0,0.5,8.11,5.76,0.3,48.67,230,138,10,6,10,1090,41.64224157230113
316,11.7,1,0,1,34.5,0.5,0.5,7.69,2.64,0.3,46.13,161,200,3,1,22,1065,41.59152287025253
317,12.12,1,0,2,39.0,0.5,0.5,0.0,5.76,0.3,46.06,138,48,5,3,22,1658,39.20334836915171
318,11.83,1,0,1,40.5,1.0,0.5,9.61,5.76,0.3,57.67,138,230,3,2,17,952,41.63792639824119
319,6.73,1,0,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76,48,42,4,0,7,83810,43.52268360960632
320,10.5,1,0,1,33.0,0.0,0.5,9.89,5.76,0.3,49.45,138,142,2,1,14,3256,41.59897149875949
321,9.8,1,0,1,37.5,1.0,0.5,9.0,5.76,0.3,54.06,230,138,2,4,16,1922,41.52116009615885
322,12.18,1,0,1,41.0,0.5,0.5,0.0,0.0,0.3,42.3,164,14,2,3,22,3508,41.26880625393601
323,13.5,1,0,1,42.5,0.5,0.5,8.75,0.0,0.3,52.55,186,11,10,3,23,1631,41.67788640200274
324,12.12,1,0,1,47.0,1.0,0.5,10.91,5.76,0.3,65.47,138,164,6,3,16,2379,41.639835387657996
325,8.52,1,0,1,32.0,0.0,0.5,5.78,5.76,0.3,44.34,138,186,12,0,12,1237,41.38383483206189
326,7.03,1,0,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,100,157,6,3,23,1794,39.5100443201505
327,12.5,1,0,1,38.0,0.5,0.5,7.85,0.0,0.3,47.15,132,49,4,1,21,1306,41.64656986865627
328,35.6,3,0,1,118.0,0.5,0.0,28.55,24.02,0.3,171.37,132,1,3,2,20,3971,41.91941267485366
329,14.3,3,0,1,65.5,0.0,0.0,15.55,12.0,0.3,93.35,261,1,10,4,13,2804,41.677194599111374
330,7.94,1,0,1,25.5,0.5,0.5,5.36,0.0,0.3,32.16,138,237,2,5,21,3126,41.79073284125975
331,9.5,1,0,1,29.5,1.0,0.5,6.0,5.76,0.3,43.06,138,116,2,1,17,1796,41.582707728340125
332,8.1,1,0,1,25.5,0.5,0.5,6.7,0.0,0.3,33.5,229,40,2,0,20,2445,41.51120872900159
333,9.62,1,0,1,28.0,0.5,0.5,5.86,0.0,0.3,35.16,79,138,2,3,4,1160,41.86698509479815
334,9.82,1,0,1,29.0,0.0,0.5,7.11,5.76,0.3,42.67,161,138,11,3,12,1637,41.64658942023373
335,9.83,1,0,1,28.5,0.5,0.5,8.89,5.76,0.3,44.45,162,95,8,0,22,1485,41.62337388391982
336,9.77,1,0,1,30.0,0.0,0.5,6.16,0.0,0.3,36.96,79,138,12,4,9,1785,41.88383347608174
337,10.97,1,0,1,36.0,1.0,0.5,5.5,5.76,0.3,49.06,90,138,3,3,16,1110,41.618626228021476
338,7.6,1,0,2,31.0,1.0,0.5,0.0,0.0,0.3,32.8,132,203,11,4,17,2039,39.53969907925962
339,5.2,1,0,1,25.0,0.5,0.5,5.25,0.0,0.3,31.55,79,181,3,5,23,2967,41.71684311469896
340,18.9,1,0,1,55.5,0.0,0.5,11.25,0.0,0.3,67.55,132,25,1,5,17,1725,41.75218695724994
341,13.3,1,0,1,39.5,0.5,0.5,6.0,0.0,0.3,46.8,138,79,6,1,20,1128,41.593711592153554
342,15.4,1,0,1,49.5,0.0,0.5,10.05,0.0,0.3,60.35,132,66,1,4,13,1466,41.64640403761122
343,22.63,1,0,1,60.5,0.5,0.5,18.54,0.0,0.3,80.34,132,40,12,1,5,2533,42.27677430289185
344,5.1,1,0,1,27.5,1.0,0.5,5.85,0.0,0.3,35.15,236,114,2,2,17,1868,41.42397972056138
345,20.0,1,0,1,60.5,0.0,0.5,12.26,0.0,0.3,73.56,132,79,3,6,19,2515,41.80593677686811
346,14.66,1,0,1,42.0,0.0,0.5,9.71,5.76,0.3,58.27,138,261,3,6,16,3255,41.791546184795806
347,11.4,1,0,1,37.5,0.0,0.5,8.81,5.76,0.3,52.87,138,230,1,4,14,2250,41.57852951114222
348,7.25,1,0,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,13,140,10,3,9,2331,41.90726673395155
349,11.18,1,0,1,33.0,0.5,0.5,8.01,5.76,0.3,48.07,138,161,1,2,21,1382,41.59213374337102
350,8.13,1,0,1,28.0,0.5,0.5,3.5,0.0,0.3,32.8,234,181,10,4,0,1151,41.623151719289304
351,8.6,1,0,1,27.0,1.0,0.5,6.9,5.76,0.3,41.46,138,263,1,3,17,1748,41.719674312700604
352,10.7,1,0,2,32.0,0.5,0.5,0.0,0.0,0.3,33.3,246,241,1,1,0,1604,39.313371151920364
353,7.6,1,0,1,23.5,0.5,0.5,6.11,5.76,0.3,36.67,262,138,5,4,5,1165,41.56268034213586
354,21.1,1,0,1,59.5,0.5,0.5,9.98,5.76,0.3,76.54,247,222,6,4,23,2540,41.56227347758335
355,3.6,1,0,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75,45,68,9,2,10,1068,41.59852318762375
356,5.7,1,0,1,24.0,0.0,0.5,6.2,0.0,0.3,31.0,230,42,8,3,14,2347,41.504965372912864
357,14.9,1,0,1,43.0,0.0,0.5,8.75,0.0,0.3,52.55,132,112,8,2,7,51,41.732164124947886
358,8.23,1,0,1,27.5,1.0,0.5,5.86,0.0,0.3,35.16,45,262,5,1,16,1394,41.868847915866915
359,10.71,1,0,1,33.0,0.0,0.5,9.89,5.76,0.3,49.45,138,142,2,2,12,2735,41.642409124095316
360,4.39,1,0,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96,234,238,6,2,15,1369,41.355362350886985
361,7.26,1,0,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3,87,262,11,0,21,143,39.50381923102907
362,26.4,1,0,1,79.5,0.0,0.5,0.0,5.76,0.3,86.06,238,132,4,2,14,4508,40.84279992341621
363,9.85,1,0,1,28.0,0.5,0.5,7.01,5.76,0.3,42.07,138,229,11,2,23,2698,41.73917601345588
364,4.5,1,1,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,238,164,11,4,13,2234,40.1577585191596
365,11.2,1,0,2,39.0,0.0,0.5,0.0,0.0,0.3,39.8,132,95,3,4,14,1617,39.26863224759167
366,5.3,1,0,1,30.5,1.0,0.5,8.05,0.0,0.3,40.35,48,65,4,2,16,2208,41.73130501997602
367,10.55,1,0,1,37.5,0.5,0.5,10.0,0.0,0.3,48.8,90,14,2,5,21,2570,41.84179544883114
368,8.84,1,0,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56,114,160,6,6,4,1056,41.89319150012406
369,2.7,1,0,1,27.0,0.0,0.5,5.56,0.0,0.3,33.36,186,229,3,3,13,92,41.23815542147581
370,9.12,1,0,1,28.5,1.0,0.5,9.02,5.76,0.3,45.08,138,107,9,0,16,2002,41.760408679098184
371,13.4,4,0,1,53.5,0.5,0.5,10.95,0.0,0.3,65.75,132,265,5,2,1,2045,40.058791230353435
372,9.53,1,0,1,32.5,1.0,0.5,8.01,5.76,0.3,48.07,138,151,12,2,17,1092,41.7248521688657
373,13.7,1,0,1,38.5,0.0,0.5,7.85,0.0,0.3,47.15,87,138,5,2,6,2614,41.83833083777398
374,12.1,1,0,1,34.5,0.5,0.5,8.95,0.0,0.3,44.75,161,138,7,4,4,1611,41.95822109965816
375,17.38,1,0,1,53.5,0.0,0.5,10.86,0.0,0.3,65.16,50,210,9,6,10,3699,42.04548998883098
376,11.7,1,0,1,33.5,0.0,0.5,7.0,0.0,0.3,41.3,132,265,1,1,14,1539,41.64215517243177
377,2.6,1,0,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75,107,48,10,2,15,1946,41.464398291829184
378,15.1,3,0,1,59.0,0.0,0.0,19.0,16.7,0.3,95.0,148,1,5,3,6,2350,42.0065232247345
379,0.19,1,0,1,3.0,1.0,0.5,0.96,0.0,0.3,5.76,239,238,7,4,16,1514,41.69248210642466
380,11.8,1,0,1,37.5,0.0,0.5,7.0,5.76,0.3,51.06,138,164,3,3,8,2745,41.53688030973774
381,0.2,1,0,1,3.0,0.0,0.5,0.0,0.0,0.3,3.8,211,211,2,5,19,1353,41.48084672068226
382,10.67,1,0,1,34.5,0.0,0.5,7.06,0.0,0.3,42.36,138,79,3,6,14,3275,41.7555262486221
383,10.5,1,0,3,37.5,0.0,0.5,0.0,5.76,0.3,44.06,142,138,4,3,10,35,37.079199839224714
384,10.0,1,0,2,47.0,1.0,0.5,0.0,5.76,0.3,54.56,138,230,10,4,16,54,39.08990332943387
385,5.4,1,0,1,22.5,0.0,0.5,5.8,0.0,0.3,29.1,237,168,10,1,10,1767,41.48030787086354
386,8.84,1,0,1,26.5,0.0,0.5,4.0,0.0,0.3,31.3,263,65,10,3,9,2306,41.523151137680976
387,9.77,1,0,2,40.0,1.0,0.5,0.0,0.0,0.3,41.8,161,134,7,0,16,1767,39.201148146828984
388,6.2,1,0,1,27.5,0.5,0.5,7.2,0.0,0.3,36.0,100,37,10,1,23,2326,41.65515187688333
389,12.56,1,0,1,34.5,0.5,0.5,8.31,5.76,0.3,49.87,138,224,5,2,22,2026,41.70614166042688
390,5.17,1,0,1,25.5,0.5,0.5,8.04,0.0,0.3,34.84,114,61,9,4,20,2413,41.77994909605279
391,6.6,1,0,1,25.0,1.0,0.5,5.35,0.0,0.3,32.15,233,25,4,3,15,996,41.57695171811582
392,12.25,1,0,1,38.0,0.5,0.5,4.5,0.0,0.3,43.8,158,127,11,2,22,1883,41.58762391818894
393,13.63,1,0,1,38.5,0.0,0.5,7.86,0.0,0.3,47.16,132,223,6,6,19,1957,41.86325193784478
394,11.9,1,0,1,42.0,0.0,0.5,12.1,5.76,0.3,60.66,138,48,10,2,14,3023,41.64135305667939
395,13.41,1,0,1,39.0,0.0,0.5,9.11,5.76,0.3,54.67,231,138,6,4,11,1988,41.579979188666556
396,10.95,1,0,1,33.0,0.5,0.5,22.52,0.0,0.3,56.82,211,165,8,5,1,1788,42.50786281347247
397,0.6,1,0,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,163,163,3,0,8,2506,39.475743748523236
398,8.5,1,0,1,30.0,0.0,0.5,7.3,5.76,0.3,43.86,138,161,11,1,17,2503,41.52127900110078
399,3.3,1,0,1,23.0,0.0,0.5,4.0,0.0,0.3,27.8,113,43,5,3,14,3412,41.45842641618442
400,6.42,1,0,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56,90,181,3,1,23,2282,41.613488778539576
401,8.35,1,0,1,24.0,0.5,0.5,6.21,5.76,0.3,37.27,138,162,8,6,23,1317,41.785739628501105
402,8.38,1,0,1,27.5,0.0,0.5,6.81,5.76,0.3,40.87,138,164,6,2,15,2151,41.5400568477978
403,8.8,1,0,1,26.0,0.5,0.5,5.45,0.0,0.3,32.75,138,97,2,2,21,1285,41.6551566371603
404,8.3,1,0,1,28.0,1.0,0.5,5.95,0.0,0.3,35.75,237,231,4,2,19,2198,41.628293960329316
405,6.7,1,0,1,24.5,0.5,0.5,5.15,0.0,0.3,30.95,100,181,7,4,0,899,41.84527920156037
406,4.5,1,0,1,21.5,0.0,0.5,5.55,0.0,0.3,27.85,229,144,3,4,14,1999,41.46970857511546
407,8.17,1,0,1,29.5,0.0,0.5,6.06,0.0,0.3,36.36,238,20,6,3,14,1716,41.44657170602961
408,7.35,1,0,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56,162,138,10,2,12,2093,41.61689384388246
409,8.7,1,0,1,28.0,0.5,0.5,7.0,5.76,0.3,42.06,238,129,5,5,23,1584,41.538914201981456
410,6.82,1,0,1,24.5,0.5,0.5,5.16,0.0,0.3,30.96,125,85,11,0,5,1128,41.68462598045318
411,7.2,1,0,1,22.0,0.5,0.5,2.5,0.0,0.3,25.8,52,170,3,4,5,1361,41.82956964761641
412,5.69,1,0,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96,211,239,9,1,20,1495,41.52910298220186
413,8.7,1,0,1,30.0,0.0,0.5,7.31,5.76,0.3,43.87,138,186,3,1,14,1520,41.445393834448176
414,21.33,3,0,1,76.5,0.0,0.0,10.0,20.5,0.3,107.3,236,1,9,5,17,3107,41.403066787110326
415,0.3,1,0,1,3.0,0.0,0.5,0.38,0.0,0.3,4.18,238,239,4,1,13,1745,41.39067204854172
416,6.48,1,0,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,164,13,7,3,20,1787,39.378850781397816
417,9.27,1,0,1,36.5,0.0,0.5,8.61,5.76,0.3,51.67,138,100,10,1,13,2162,41.44737575943691
418,9.2,1,0,1,30.5,0.5,0.5,9.5,0.0,0.3,41.3,48,97,10,5,2,1893,42.14983801141355
419,9.93,1,0,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,138,208,12,3,10,2894,41.75383648762097
420,12.11,1,0,1,42.0,0.0,0.5,6.0,0.0,0.3,48.8,138,37,6,0,10,2384,41.41728854134917
421,13.74,1,0,1,50.5,0.0,0.5,7.5,0.0,0.3,58.8,132,65,7,1,10,2397,41.418501560088664
422,8.7,1,0,1,25.5,0.0,0.5,6.4,5.76,0.3,38.46,138,229,4,5,12,71,41.650945956150366
423,10.92,1,0,1,31.5,0.5,0.5,4.0,0.0,0.3,36.8,233,228,10,0,23,1911,41.48890948083192
424,9.58,1,0,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,138,229,7,6,14,1331,41.736037192806435
425,6.37,1,0,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96,209,239,2,5,8,2459,41.616619077338875
426,9.17,1,0,1,35.0,0.0,0.5,8.31,5.76,0.3,49.87,138,164,6,2,11,98,41.4332047039736
427,10.63,1,0,1,44.0,0.0,0.5,0.0,5.76,0.3,50.56,90,61,10,5,14,2124,41.16291147194921
428,7.56,1,0,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56,97,100,5,1,23,1784,41.659314540853885
429,5.0,1,0,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,239,144,10,0,20,4569,41.49043730265127
430,9.62,1,0,1,39.5,1.0,0.5,9.41,5.76,0.3,56.47,138,107,3,4,18,1646,41.59223803495259
431,13.98,1,0,1,43.0,0.0,0.5,9.91,5.76,0.3,59.47,138,249,10,2,9,1105,41.65397634962876
432,17.62,3,0,1,68.5,0.0,0.0,16.96,16.0,0.3,101.76,230,1,3,1,15,1734,41.58113806475049
433,6.2,1,0,1,23.5,0.5,0.5,4.75,0.0,0.3,29.55,79,239,1,2,23,1312,41.63430433235594
434,8.28,1,0,1,34.0,0.5,0.5,7.06,0.0,0.3,42.36,186,223,3,3,21,1673,41.51214725616374
435,22.3,1,0,1,60.5,0.5,0.5,10.0,0.0,0.3,71.8,132,40,3,3,6,2179,41.860843074591756
436,8.12,1,0,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,132,139,6,3,12,1711,39.50012144717125
437,9.6,1,0,1,30.5,1.0,0.5,7.6,5.76,0.3,45.66,138,151,2,2,18,3622,41.710009738161745
438,11.53,1,0,2,31.0,0.0,0.5,0.0,0.0,0.3,31.8,132,138,3,6,9,1729,39.58681919265587
439,8.37,1,0,1,28.5,0.5,0.5,5.96,0.0,0.3,35.76,158,72,3,1,0,2146,41.655256244970076
440,11.33,1,0,1,32.5,0.5,0.5,7.91,5.76,0.3,47.47,138,243,3,5,22,99,41.714533298341536
441,5.8,1,0,1,24.0,0.0,0.5,4.95,0.0,0.3,29.75,162,87,5,3,13,2204,41.52788764776777
442,9.84,1,0,1,29.5,0.0,0.5,6.06,0.0,0.3,36.36,138,64,5,4,14,1386,41.69629775960381
443,6.3,1,0,1,26.0,0.0,0.5,5.36,0.0,0.3,32.16,107,97,9,4,15,1219,41.64316458500666
444,8.5,1,0,1,30.0,0.5,0.5,7.8,0.0,0.3,39.1,141,40,3,3,20,1443,41.6786143561292
445,10.2,1,0,1,38.0,1.0,0.5,15.0,5.76,0.3,60.56,138,48,5,1,16,1139,41.79975169269055
446,6.8,1,0,1,22.5,0.5,0.5,4.75,0.0,0.3,28.55,246,41,6,1,20,1901,41.473575379415166
447,10.1,1,0,2,29.0,0.0,0.5,0.0,2.64,0.3,32.44,238,200,3,0,10,1695,39.15395472773206
448,3.32,1,0,1,23.0,0.0,0.5,5.95,0.0,0.3,29.75,234,142,11,2,11,2702,41.42340418251105
449,8.43,1,0,1,24.0,0.0,0.5,4.0,0.0,0.3,28.8,262,13,12,3,10,1496,41.55129251947727
450,20.11,3,0,1,77.5,0.0,0.0,17.66,10.5,0.3,105.96,238,1,4,1,14,2002,41.65982450469055
451,6.5,1,0,1,21.5,0.5,0.5,4.0,0.0,0.3,26.8,145,24,3,3,3,2392,41.712948318537556
